10/18/2021 15:01:15,I have adhered to formally defined coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Agree,Neutral,Strongly Disagree,Strongly Disagree,Strongly disagree,I like all the features of the linter. My only code style error is with names of variables so I appreciate being able to see a list of all my variable.,"Stop being so petty when it comes to variables. If a variable is in a method designed to return something and I have a local variable named result, I should not be penalized. Nor should I be penalized for defining my variables at the top of the method in order to avoid clutter throughout the method.","Yes, but not this coding standard. Coding standards in general allow for easy readability and uniformity which is valuable while working in group settings. ",N/A
10/18/2021 15:01:16,I have adhered to formally defined coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Disagree,The linter should be able to detect variables that are not descriptive enough,,"Yes, because having a code standard makes the code easy to read and easier to debug.",
10/18/2021 15:09:36,I have adhered to personal coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Agree,Strongly Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,N/A,I believe is sometimes inconsistent compared with other code standards,Yes but not as strict because this code standard will stick with me for a long time and that could perjudice my coding in the future.,N/A
10/18/2021 15:10:19,I have adhered to formally defined coding standards before this course.,I have often used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly disagree,,,"I strongly support having a code standard. I don't see the code standard as a possible factor lowering my grade. It teaches me how to write readable code, as well as improving my discipline. Also, I believe that the code standard helps me in my future career.",
10/18/2021 15:22:23,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Neutral,Neutral,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,The linter should be able to detect any and all whitespace and ordering errors according to the code standard. The fact that the current linter only does so for some categories of the standard is unacceptable and unfair to students. ,"The CS240 code standard needs to be completely reworked from the ground up. Some criteria make code objectively less readable (comment spacing as in V.C, 80 characters per line limits as in II.A); others are pointless (#include ordering as in VIII.E, trailing whitespace as in III.E, especially within comments); some are frustrating to get used to because they are radically different from past courses such as CS180 (IV.A being two space indentation rather than tab, VI requiring parentheses around logical subexpressions); and still others are subjective and never enforced in context (I.B regarding ""descriptive and meaningful names"" and XII.C regarding variable scope and definition). I hope that at some point soon the reasoning for the detail of many--if not all--of these rules be reconsidered and updated. ","I am in favor of the existence of a code standard, because it is important that the flow of code be visible through comments and whitespace; what I am not in favor of are code standards that are radically different from the one used by many of these students just a semester earlier, and code standards that micromanage code such that there's only one way to solve a problem. The CS240 code standard falls into both of the latter two categories.","CS240, and in fact all of the Purdue CS program, should consider using one universal code standard, with only small changes as syntax dictates from language to language. Computer scientists won't need to learn an entirely new code standard every four months in industry, so Purdue students shouldn't need to either."
10/18/2021 15:27:06,I have adhered to personal coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Disagree,Strongly Disagree,Disagree,Neutral,Neutral,Strongly Disagree,Strongly Disagree,Neutral,Neutral,Neutral,Neutral,why not make a clang-format standard call purdue_cs_standard,macro,yes,compex macro
10/18/2021 15:27:16,I have adhered to formally defined coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Neutral,Agree,,"It makes sense to have it, but it is very hard to make sure you did everything right. So I am glad for the new linter","Yes, easier to read it and understand what you coded ",
10/18/2021 15:33:39,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Neutral,Agree,na,na,"yes, it helps people program better and makes code more readable",na
10/18/2021 15:34:11,I have adhered to formally defined coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Neutral,Agree,Neutral,Agree,"For the newest edition of linter, it appears to be reading indentation incorrectly, as it believes I am using too many indentations when I am using the correct number of indentations.  That being said, with linter in general, there are no main changes that I can think of.","It would be nice if Section 1B could be mitigated by allowing students to describe the meaning of a variable in case the meaning is ambiguous.  Otherwise, it becomes tiresome to go back into the code after a variable has already been defined to give it a more descriptive meaning.","Yes, so long as it takes up a small (i.e. 5% or less) of an assignment grade.  That way, organized coding would still be encouraged, but there would be less of a penalty for small mistakes.",
10/18/2021 15:43:59,I have adhered to formally defined coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Strongly Disagree,Agree,Neutral,Agree,"More descriptive error codes would be helpful. Having the linter more accurately predict your grade on the code standard, aside from egregious errors, would be very pleasant.","The code standard is useful when dealing with the concrete details of the code but very frustrating when concerning subjective criteria, such as ""descriptive variable names"" or the need to place variable definitions inside of loops, which contradicts what we learned previously.","Yes, because it ensures quality code. It works best when it is kept consistent between courses, though.",
10/18/2021 15:46:53,I have adhered to personal coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Strongly Agree,Strongly Agree,Agree,Agree,Neutral,Strongly Disagree,Neutral,Disagree,Disagree,Strongly Disagree,Neutral,check for correct initialization. fix the spacing automatically like in intellij. ,,"not specifically to another course, but some of the code standers rules should be personal preference  ",
10/18/2021 15:49:20,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Disagree,Agree,Agree,Strongly Disagree,Neutral,Disagree,Neutral,Neutral,Agree,Explain what is wrong; some explanations are not clear enough,Maybe include examples?,"Yes, but more lenient. Clean looking code is important but some things are a bit extra",
10/18/2021 15:58:28,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Neutral,Neutral,Strongly Disagree,Disagree,Neutral,Disagree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Strongly agree,I think for each function wrote it has its own checklist so if its all good everything shows up as ok like comments or whitespace are properly taken care of. ,I think reasonable variable names should be fine when they have comments explaining them.,Yes because its a good way to keep everything organized and symmetrical,
10/18/2021 15:58:48,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Neutral,Agree,Agree,Disagree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly agree,I haven't noticed anything I'd change that a machine can detect.,Grading on things like variable names seems very subjective to whoever is grading. Sometimes my names aren't descriptive enough and sometimes they are even though I use the same naming conventions.,"Yes, overall having a code standard does keep me responsible when writing readable code and I think it's important so I don't get lazy and develop bad habits.",
10/18/2021 15:58:54,I have adhered to formally defined coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Strongly agree,,,,
10/18/2021 16:07:45,I have adhered to formally defined coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Disagree,Agree,Strongly Disagree,Agree,Neutral,Disagree,Neutral,Disagree,Disagree,Disagree,Agree,Have it check for a lot more things that the code standard needs.,"I think some of the code standard is reasonable. The code standard is graded too harshly and in my opinion as long as the code is readable and has a consistent format, it should be good in code standard.",,
10/18/2021 16:10:53,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Disagree,Neutral,Strongly agree,,,"Not particularly. While I do agree that some of the code standard is helpful and should be standard practice, other parts of it are a bit too tedious. Things like commenting, indentation etc. are all perfectly acceptable and should be followed. However, when it comes to how a variable is named or located it becomes a matter of personal preference. I believe that--so long as the code isn't a complete visual disaster--the grade should be primarily based on whether or not the code runs properly (without needing to take off 2 points for a single instance of a formatting error).",
10/18/2021 16:18:37,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Disagree,Agree,Disagree,Strongly Disagree,Agree,Strongly disagree,I would like to see linter have more functionality. --grade is exactly the type of stuff linter needs to become a tool that can be used outside of class.,"My biggest problems with the code standard are how when using else statements you have to put the else on the new line, which I would not do outside of this class because I believe it makes it harder to read. Other than that I think for grading purposes I think the idea of non-specific variable names needs to be more well defined only for grading.",I absolutely am. I think it makes life easier on the TA's and puts structure to the class. the only problem with coding standard is code is going to look similar which could be an issue because of how cheating is done in CS.,
10/18/2021 16:21:09,I have not adhered to any particular coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,I think the new Linter is overall good but still has some to work on. It gives several wrong indentation errors. The layout of the result is a bit unclear compared with the previous linter page.,Nope.,I think having a code standard for programming courses would be helpful for future programming career.,
10/18/2021 16:22:13,I have not adhered to any particular coding standards before this course.,I have never used linting tools or checkers before this course.,Neutral,Neutral,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,Agree,Agree,-,-,-,-
10/18/2021 16:27:07,I have adhered to personal coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly disagree,,,,
10/18/2021 16:28:39,I have adhered to formally defined coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Neutral,Strongly Disagree,Agree,Agree,Neutral,Neutral,Agree,,,,
10/18/2021 16:28:50,I have adhered to personal coding standards before this course.,I have often used linting tools or checkers before this course.,Agree,Agree,Neutral,Agree,Agree,Disagree,Neutral,Neutral,Agree,Neutral,Agree,Adding more things the linter checks.,N/A,"Yes, but I'd rather have it not be as big a portion of any grade because sometimes the code standard doesn't make sense to me or makes it less readable to me.",N/A
10/18/2021 16:35:41,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Neutral,Agree,Neutral,Neutral,Neutral,Disagree,Neutral,Neutral,Neutral,Agree,Agree,Specificity regarding malformed comments.,,"Yes, it's a useful thing to have to prevent chaos",
10/18/2021 16:47:00,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Agree,Agree,Agree,Strongly agree,,,"Yes, so I can understand group members' code if I were to be in a project",
10/18/2021 16:54:41,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly disagree,,,,
10/18/2021 17:26:34,I have adhered to formally defined coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Neutral,Agree,Neutral,Disagree,Agree,Neutral,Agree,Neutral,Agree,Agree,Neutral,detecting whether variable names are valid,no,yes it keeps my code cleaner,
10/18/2021 17:26:47,I have adhered to personal coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Strongly Agree,Strongly Agree,Neutral,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Strongly agree,,,,
10/18/2021 17:27:35,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Neutral,Neutral,Agree,Disagree,Agree,Neutral,Agree,Neutral,Strongly agree,One thing I wish the linter would check for is the placement of else if and else statements as that seems like something it could be capable of checking.,,Yes I am in favor of having a code standard in this course,
10/18/2021 18:00:20,I have adhered to personal coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Agree,Agree,Neutral,Agree,Agree,Disagree,Strongly Agree,Disagree,Agree,Agree,Agree,,,Yes. Because coding in a consistent way helps me find the problems faster and helps teammates understand my work better.,
10/18/2021 18:06:47,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Agree,Checking that parameters (if on a new line) are aligned with the first parameter in the first line of the function definition.,"I feel like more examples should be shown for good variable names, especially for indexing and looping.","I agree with having a code standard, but sometimes it is too strict and in those cases, I'm not in favor of it.",
10/18/2021 18:29:13,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Neutral,Neutral,Agree,Disagree,Agree,Agree,Agree,Disagree,Agree,The Linter should be able to check if a variable is named well enough,"The code standard is very subjective and I think being harsh towards students about small parts of the code standard such as descriptive names is unnecessary. At the end of the day, if the student understands their work and the name isn't totally obscure, it should be good enough. Furthermore, deducting points on one instance of a minor mistake is too harsh. There should be a check to see how many times a certain violation occurred. ","I am in favor of having a code standard since it forces me to write code in a more concise and readable manner. However, I am not favor of the nit pickey aspects of the code standard as it is unnecessary and takes time out of coding. In the future, we will be adhering to the code standards of the organization we are a part rather than that of one CS class. Overall, the code standard is a helpful tool but it is also a nuance if small mistakes like missing space after a brace impacts your grade. ",
10/18/2021 18:34:37,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,Agree,Agree,Strongly disagree,variable name valid or not,variable name,"Yes, because it seems more clear.",How can you know who summited the survey if its anonymous?
10/18/2021 18:36:18,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Agree,Agree,Neutral,Neutral,Agree,Neutral,Neutral,Agree,Strongly disagree,could add indentation for if else statement.,,,
10/18/2021 19:40:10,I have adhered to formally defined coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Neutral,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Strongly Disagree,Neutral,Agree,"The biggest problem with the old linter is that it can't find all errors in code standard. There are just so many standards to satisfy and I can't take control of all of them. So I decided that I will depend on the linter, but even if I fixed all errors that linter tells, I get a low code standard grade for homework. That has been making me very frustrated. ",I think there are so many code standards. I think it would be better if they could be reduced. ,"Before this course, I took CS180 and there was a very clear and concise code standard that was easy to follow and made easy to get 100 on the code standard. There was also a code standard checker for that course and since I was able to get 100 on code standard when I depended on that checker, I loved to use that. However, the linter in this course can't do that for me. That is very disappointing. ",The grades for code standard is too harsh. I fix every errors that linter tells me and I still can't get a 100. I don't think this is fair. 
10/18/2021 19:49:26,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Agree,Disagree,Agree,Disagree,Agree,The scope of the errors that are detectable can be extended. ,"There are some many abstract ones that can change from grader to grader, such a descriptive variable names. I have had cases where one grader thought it made sense, but the other grader did not for the same type of abbreviation ","I am, but not for one that is as annoying and as painful as this one. I do not think it is really built for make is ""good coders"", I believe it kills the motivation of being creative and self-exploration with our work.",
10/18/2021 20:02:37,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Strongly Agree,Agree,Neutral,Neutral,Disagree,Agree,Neutral,Neutral,Neutral,Strongly disagree,locating the bugs has been an issue for me,,"I'm definitely in favor of code standards in lower level CS courses such as 240, but as classes increase in difficulty/level the code standard grade should be lowered and replaced with a readability grade",
10/18/2021 20:18:24,I have adhered to formally defined coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Strongly Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Agree,Strongly Agree,Agree,Agree,Strongly disagree,,,,
10/18/2021 21:07:22,I have adhered to formally defined coding standards before this course.,I have often used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Neutral,Strongly Disagree,Strongly disagree,,,,
10/18/2021 21:58:33,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Disagree,Agree,Agree,Neutral,Neutral,Agree,Agree,Neutral,Agree,"If it could catch more of the coding standard, that would be great","A rule for spacing for better readability maybe, eg empty lines between sections of a function to better separate parts of code","ye, improves discipline and helps me pay attention to what I am writing, also helps with practicing for written exams",
10/18/2021 22:05:52,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Strongly Agree,Neutral,Agree,Agree,Agree,Neutral,Disagree,Neutral,Disagree,Strongly disagree,Make it more thorough and test all aspects of the code standard.,"Give more examples of correct vs incorrect things, especially for initializing complicated variables like structures, especially structures that contain structures. Be a little looser on the descriptive variable names or give us a max variable name length. Tell us how long ""one page"" is because vim doesn't have pages so... kinda hard to know what a page is for function length","Yes; much like it is painful to read a book that's full of typos and formatting errors, it is painful to read code that does not follow a coding standard",
10/19/2021 4:08:24,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Neutral,Agree,,,"Yes. However, I do wish they were consistent with one another. ",
10/19/2021 4:32:26,I have not adhered to any particular coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Disagree,Agree,Neutral,Disagree,Agree,Disagree,Neutral,Disagree,Agree,I feel like the linter should be able to detect at least 90% of the rubric. I find it very annoying when I have no errors on the linter but still get 60% on the code standard.,It is too picky.,No.,None.
10/19/2021 5:34:25,I have adhered to formally defined coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Disagree,Agree,Agree,Agree,Disagree,Strongly agree,Not much that I can think of. It's a good aid.,"Just minor gripes about why certain standards were chosen. For example, I was used to camel case before this. Also, when using pointers, it's my personal preference to move the star operator next to the variable type and not the name (i.e. int* var instead of int *var). Those things are just more legible to me, but I understand that's a personal preference. I'm still in favor of coding standards, even if they're against my personal preferences, as I think it's an important practice.",Yes. It is a good practice to be in and helps everyone better communicate through code.,
10/19/2021 5:40:34,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Neutral,Neutral,Agree,Disagree,Agree,Agree,Agree,Agree,Strongly disagree,"It would be nice if the linter could tell me if my variable name is meaningful enough so I don't have to make a 4 word variable name connected in snake case, that really takes up the 80 line character count that I have sometimes.","There are some things I've noticed in the past it doesn't check, like having a new line between certain #includes, having a new line before and after single line comments, and variable scope. I stopped trusting the linter as much after that but I still use it anyways for more obvious violations.","Yes, having a code standard teaches people more or less to keep their code relatively neat and easy to understand. It also demonstrates how aware they are of what is going on in the class. As a CS TA myself I've noticed that people who have disorganized code have a direct correlation with poor understanding of material.",
10/19/2021 6:09:52,I have not adhered to any particular coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Neutral,Strongly Agree,Agree,Strongly Agree,Neutral,Strongly agree,No changes,None,I have not had a code standard up to this point,
10/19/2021 6:19:57,I have not adhered to any particular coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Disagree,Agree,Neutral,Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Strongly agree,"Add default initialization values warning ('\0' for char, 0.0 for float)","One of the 80 line char limit, function indentation needs to start at same bracket next line and naming meaningful variables should be lifted. Combination of the three led to function declarations that were nasty to look at and backfired to decrease readability. It also may be better to allow traversing temporary variables to have a short name such as *p or cur or temp and have a comment stating its purpose at definition.
I also have a hard time understanding how a floating point needs to be initialized as 0.0 since with regards to precision it makes no difference, and intuitively 0 makes more sense as an identity regarding mathematics.
Even then, in general I think the code standard makes a lot of sense and ","Yes, as it makes collaboration much easier. Regardless, it would be better to have a small cushion for error, like allowing 1 or 2 mistakes before point deductions",
10/19/2021 7:04:59,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Agree,"NO
",No,Yes. Easy to read for both students and teachers,
10/19/2021 7:16:31,I have adhered to personal coding standards before this course.,I have often used linting tools or checkers before this course.,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Neutral,Agree,,,,
10/19/2021 8:33:03,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,,none,none,"yes, but not as strict about it",none
10/19/2021 9:30:06,I have adhered to personal coding standards before this course.,I have often used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Disagree,Disagree,Neutral,Agree,Agree,Agree,There are many parts of the code standard that the old linter is not very good at identifying which can cause lost points in the code standard portion,"This is not really something that is wrong with the code standard, but it being so long makes it a real lengthy process to check all the necessary boxes.","Yes, I think it challenges students to make readable and organized code which is great practice for future jobs and projects.",
10/19/2021 9:43:33,I have adhered to personal coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Agree,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Disagree,"variable name convention, scope","it does an okay job, not great","no, it reduces homework grades",
10/19/2021 10:06:50,I have adhered to personal coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly agree,None,None,Yes. Helpful to read my code. ,My name is Aras Dapkus
10/19/2021 10:22:44,I have not adhered to any particular coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Neutral,Agree,Agree,Agree,,,,
10/19/2021 10:41:32,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Strongly Agree,Agree,Agree,Neutral,Disagree,Agree,Agree,Neutral,Neutral,Strongly agree,It would be helpful if it encompassed more of the code standard. There have been many times when I got no issues from linter but ended up with still a bad code standard grade.,"It is quite annoying to have to leave a space after each comment. I like to comment above sections of code, but having to leave a space below every comment makes it unclear what the comment is referencing. I think it would make more sense if a space was required above each comment.","Yes, it makes code much more readable. Obviously there are usually some things I disagree with in any given code standard but it is much better to have on than not.",
10/19/2021 11:43:44,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Neutral,Disagree,Agree,Neutral,Agree,Disagree,Neutral,Disagree,Agree,Needs to be more specific,"There were easy errors that linter should spot, but it does not","No, it should be readable, but some of code standard are seem useless",
10/19/2021 11:48:03,I have adhered to personal coding standards before this course.,"I have used linting tools or checkers before this course, but not consistently.",Agree,Neutral,Agree,Agree,Neutral,Disagree,Agree,Disagree,Agree,Agree,Agree,,,,
10/19/2021 11:58:27,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Neutral,Agree,Neutral,Disagree,Agree,Agree,Neutral,Agree,Agree,Personally I think the old linter is doing a good job. It has helped me find most of my errors,"It is not consistent. Sometimes, a variable name like char c would be fine, but next time I get points off for unclear variable name. This also happens to my function indentations. Overall I think there should be a stricter standard between graders.",Yes. It helps keep my code more readable.,none
10/19/2021 12:19:10,I have not adhered to any particular coding standards before this course.,I have never used linting tools or checkers before this course.,Disagree,Strongly Disagree,Disagree,Strongly Agree,Neutral,Strongly Disagree,Agree,Disagree,Disagree,Disagree,Neutral,Hopefully make it more clear how to fix the linting errors,Perhaps don't make it part of the grade or make it worth less; I consistently miss most of my points from small errors from the code standards..,"Not in particular, as it's the main thing that drags my grade down for something that doesn't affect the performance or results of my functions. ",-
10/19/2021 13:09:19,I have adhered to formally defined coding standards before this course.,I have often used linting tools or checkers before this course.,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,Agree,Neutral,Strongly agree,include indentation checks.,"I always do perfectly in the linter but get points taken off for relevant variable names, I would say this should be stated more clearly or it should be graded less strictly since having a int count variable that literally counts instances should be maybe 1 point for every n number of variables wrongly labeled.",yes but it should allow for more freedom from the programmer side,
10/19/2021 14:31:49,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Neutral,Strongly Agree,Neutral,Strongly Disagree,Agree,Agree,Agree,Neutral,Strongly agree,"I have had some issues with it missing some initialization errors, where the linter failed to highlight variables that were not initialized. ",Sometimes variable names that I feel are strong enough are not accepted as being well defined.,"Yes, but with some wiggle room. What makes for most readability can be a matter of opinion in some cases and sometimes a code standard that is too inflexible makes writing code less comfortable.",
10/19/2021 14:34:17,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Neutral,Disagree,Neutral,Agree,I hope the wording of the error statements should be clearer.,N/A,"I don't, because Code Standard could take 20 points off and it hurts my grade.",I hope code standard could cover less points so my grade won't be heavily influence by it.
10/19/2021 15:27:59,I have not adhered to any particular coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly disagree,nothing,it help me coding more clear,"yes, it help me coding more clear",nothing
10/19/2021 16:12:49,I have not adhered to any particular coding standards before this course.,I have never used linting tools or checkers before this course.,Neutral,Agree,Disagree,Agree,Agree,Disagree,Agree,Strongly Disagree,Agree,Neutral,Agree,,"Everything seems ambiguous, I fix an issue each week and keep losing points even after fixing them due to vague rules.",Im indifferent.,
10/19/2021 16:40:50,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Should be more sufficient,"It might be too much, but I guess it's not too bad","Yes, since it makes the code looks clean and consistent",
10/19/2021 16:44:06,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Disagree,Agree,Neutral,Disagree,Agree,Disagree,Disagree,Agree,Agree,Make the errors more understandable,Make it less intensive because many people have their own standards.,I am it makes code more readable,
10/19/2021 17:33:10,I have adhered to personal coding standards before this course.,I have never used linting tools or checkers before this course.,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly agree,Check all code standards except those that need to be checked manually (e.g. variable names),Acceptable variable names are not well defined.,Not entirely in favor. The coding standards currently in use are too rigid.,No.
10/19/2021 17:49:09,I have adhered to formally defined coding standards before this course.,I have never used linting tools or checkers before this course.,Agree,Agree,Disagree,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly disagree,Make it more readable,,,
